body_type,sex,diet,shower_freq,heat_energy_source,transport,social,monthly_grocery_bill,air_travel_freq,vehicle_km,waste_bag_size,waste_bag_count,tv_daily_time,monthly_clothes,internet_daily_time,energy_eff,recycling,cooking_with,CE
0,0,0,2,0,1,0,81,0,732,2,4,11.01608768,6,7.328542802,1,9,1,7.2485040723706105
3,1,2,0,2,1,0,270,0,584,2,6,1.318405984,4,0.075951246,1,14,13,7.502186486602924
3,1,1,0,2,1,2,219,3,476,1,4,21.04829132,26,16.44635777,1,4,15,7.931644021454311
1,0,0,3,1,1,0,207,3,1507,0,4,17.92896402,2,21.2466001,1,3,15,7.845416036592485
3,1,3,3,3,0,0,131,2,6915,3,5,18.39497273,28,21.10768805,1,5,1,7.0925737159746784
3,0,2,1,0,1,2,56,2,133,1,4,12.66413536,8,16.49591266,0,4,3,7.062191632286556
0,1,3,2,0,2,0,184,2,9,2,1,16.50175869,30,3.478157508,2,9,10,7.153833801578843
2,0,2,0,1,2,1,250,1,34,3,6,7.860462434,6,15.40792239,0,2,2,6.7357800142423265
0,1,3,2,0,0,1,85,3,9359,1,2,3.708750919,32,20.73253993,2,8,7,7.8838232148921525
3,0,1,2,2,2,0,126,1,62,0,1,13.75346503,27,17.01604844,1,4,9,6.721425700790643
3,1,2,2,2,1,2,297,2,1681,1,3,6.161245546,24,9.84783412,0,3,13,7.392647520721623
3,1,3,3,0,2,0,210,1,93,2,3,9.572068467,50,22.24712929,2,8,15,7.271703706887368
3,1,0,1,0,2,1,245,3,56,3,1,21.52104824,43,12.69835726,0,3,11,7.973844375944687
2,0,1,1,0,0,1,293,3,3509,2,7,3.129381771,33,22.46797873,1,11,10,8.319473692442186
2,0,3,2,3,2,0,173,2,37,3,2,3.973295528,34,5.154654972,0,0,2,6.966024187106113
3,1,0,2,0,0,1,123,3,6731,3,2,4.320101391,19,16.42688543,2,13,1,8.343553835005117
3,0,3,0,0,1,0,75,2,1388,3,1,20.48917631,5,7.822821285,1,4,8,6.752270376141742
0,1,3,1,1,0,2,256,0,159,0,7,10.71287123,33,20.85484161,0,10,1,7.796880342783522
0,1,3,0,0,0,2,73,1,7976,0,5,11.22409258,15,22.06866061,0,8,10,8.40804774415544
1,1,0,2,1,1,1,273,1,1032,3,7,9.370216569,13,5.877117233,2,12,1,7.415175109613295
3,1,2,0,0,1,1,129,2,1351,2,6,13.69809992,13,13.11047124,0,8,15,7.302496423727326
2,0,3,1,2,1,1,65,3,436,3,2,4.928153053,46,12.3045306,2,15,6,7.991253929840199
0,0,2,1,3,0,2,231,2,4595,2,4,15.32164532,41,0.169175104,2,11,8,7.859413154693583
3,1,3,1,3,1,1,271,1,770,3,4,19.73711035,37,8.829694199,1,8,14,7.061334366910438
1,0,0,1,2,1,2,137,2,1632,1,2,20.96568789,23,7.803656474,0,11,11,7.462789157412448
1,0,1,1,2,1,0,54,2,69,0,5,10.60654652,15,6.775015597,1,3,10,7.395107546562485
1,1,1,2,1,1,1,219,1,1876,1,4,15.03528134,37,3.74637882,0,3,4,7.644919344958857
0,1,2,0,0,1,2,68,1,158,2,3,4.746013229,38,6.442178093,1,8,6,7.190676034332207
1,0,0,0,0,1,0,289,0,838,0,6,14.79306971,5,2.805455408,2,3,13,7.890956716138919
2,1,3,2,1,0,2,76,2,2723,1,7,16.19556717,28,10.6309435,0,6,10,7.88758403166028
3,0,2,3,1,1,0,67,0,593,2,2,19.05592012,26,2.862914022,1,13,11,7.122059881629142
0,0,2,0,3,0,2,296,1,4910,0,5,17.04607965,40,7.30353213,1,2,13,8.003363058629947
2,0,0,3,2,2,0,244,2,61,2,7,4.615036845,19,10.72326982,1,6,10,7.431299675155903
0,0,0,0,0,2,1,105,2,54,3,2,21.29560966,49,17.61438705,2,9,3,7.354362330421477
2,1,1,0,2,0,1,275,2,4425,2,2,0.336468978,13,16.02923894,1,14,5,8.047829357457841
1,1,0,2,0,2,0,83,3,85,1,6,18.40055707,41,6.935452273,2,14,1,8.31752199628717
2,0,3,2,0,0,2,162,2,7434,2,6,14.5269292,14,12.25147824,2,0,6,7.818430272070656
1,1,0,1,1,0,0,209,0,7258,1,1,15.20519242,27,17.58446427,0,9,9,8.53346016388011
1,1,2,3,3,2,0,76,1,7,0,5,22.42015652,39,20.57655601,2,13,2,7.67786350067821
1,1,3,0,0,2,2,72,0,74,3,3,11.80132728,19,9.449504575,0,12,8,7.645397699428633
0,1,2,3,1,2,2,282,1,37,0,5,20.21775098,30,8.612714118,0,5,2,7.4360278163518485
2,1,2,2,0,0,2,298,1,1170,3,1,21.14776363,1,21.41658512,2,3,11,6.9167150203536085
3,1,0,3,3,0,0,170,1,6890,3,2,16.63862891,39,22.84625965,2,1,11,7.665753431861699
1,1,2,1,0,1,2,234,2,506,3,4,20.06325433,43,22.16225756,2,11,12,7.624130585661289
0,1,0,2,2,2,1,282,1,99,1,6,18.31420367,28,11.94046464,1,14,2,7.691656822810547
2,0,3,0,2,0,0,215,1,1695,3,6,21.5555126,31,3.386144815,2,9,10,7.0707241072602764
2,0,1,3,1,0,0,175,0,5671,3,4,23.07539295,45,0.720863334,2,6,12,7.503289630675082
3,0,0,0,1,0,1,190,1,8553,2,6,0.562091779,44,22.05940546,2,2,0,7.157735484249907
3,1,1,2,0,1,1,73,2,1418,1,7,1.917114571,6,22.44209217,2,9,4,7.516977224604321
3,0,1,3,1,1,0,214,2,382,1,3,5.772237478,24,12.99065875,1,4,6,6.933423025730715
3,0,0,3,2,0,1,127,1,5005,1,6,14.02732255,37,15.62355653,2,4,7,7.8632667240095735
0,0,3,3,1,2,1,62,3,77,0,4,6.64180317,33,5.546486885,0,1,10,7.691200097522863
3,1,3,0,1,1,2,199,2,194,1,2,21.37529937,45,21.10794356,1,15,14,7.313220387090301
3,1,3,2,3,1,0,256,0,1446,3,6,6.499208598,25,23.0079709,1,8,9,7.429520842786462
0,0,2,0,0,2,2,223,0,58,2,6,23.99733736,26,9.034286699,1,5,3,7.5569505720129
2,0,2,1,2,0,0,185,2,7570,0,2,7.729251985,48,0.877159557,0,5,3,7.953318346560431
3,0,2,0,2,0,1,125,2,8298,1,2,17.88362272,12,13.44685629,1,3,9,7.674152921281675
2,0,1,2,0,0,1,294,3,3216,3,1,19.43006681,20,12.17071862,1,4,10,7.854381210652365
1,0,0,3,0,0,1,187,2,9945,2,3,14.72651141,9,16.28362692,2,4,14,8.347590407030058
3,1,1,1,2,1,1,155,1,499,1,6,3.156422761,5,6.028222598,2,2,7,7.089243155027514
3,0,2,2,3,1,1,277,0,1426,1,3,4.923992981,13,11.40867283,1,0,4,7.347299700743164
1,1,0,3,0,0,0,296,3,95,3,5,5.415009529,15,15.63420409,2,12,14,8.099857910737585
1,0,2,0,0,0,1,213,3,1467,3,6,6.228946872,28,13.30547406,1,3,10,8.084254106307318
0,0,1,3,0,1,1,269,1,1172,0,2,3.815978848,44,9.195487287,0,8,12,7.423568444259167
0,0,3,3,1,1,1,86,2,1212,3,7,3.989640988,24,0.6065644,0,15,2,7.1731917424865985
3,1,0,3,1,2,1,228,3,99,1,6,2.700378656,24,5.376101319,0,12,8,7.964850887447313
3,1,1,3,1,0,0,243,1,2787,1,2,22.86746551,16,10.85448494,2,9,13,7.026426808699636
3,1,0,3,2,2,2,276,2,7,1,3,20.19374571,28,19.99522601,1,8,6,7.305860032684009
0,1,0,2,1,0,1,292,0,3347,2,4,11.07235891,40,15.49891231,2,0,5,7.577633832602728
3,0,2,0,1,1,0,282,0,1475,1,7,2.210033604,31,19.0803675,1,6,0,7.579167967396076
1,0,1,1,2,1,1,74,3,1873,0,7,22.40760444,36,0.804031686,0,3,15,8.236950048061455
3,0,2,3,2,1,0,208,3,1661,0,2,15.15415735,29,8.373366,2,3,7,7.634820677745543
0,1,0,1,0,1,0,260,0,774,1,2,13.95847948,34,3.652810406,0,8,13,7.791935956938058
0,1,2,2,1,1,1,294,3,1043,2,2,17.73873843,42,13.7301421,0,11,4,7.937731775260109
1,0,1,3,1,0,1,52,0,9006,3,4,12.570297,46,5.233747115,1,9,15,8.621012520055235
1,1,2,0,2,2,0,229,0,15,0,2,23.2513191,22,8.459271663,0,13,2,7.759187438507795
1,1,3,2,2,1,1,291,1,1199,0,5,14.28975184,21,2.404100176,0,9,1,7.710653323501202
1,0,3,1,0,2,0,184,0,20,1,2,12.57941912,34,1.096595454,0,12,4,7.744569809354496
3,1,2,2,3,0,2,131,2,4058,0,3,18.82865399,14,12.58489697,0,1,14,7.711101251840158
3,1,2,1,3,2,0,288,0,95,3,4,20.74415168,8,20.40344474,2,12,10,7.257707677160043
2,1,0,1,0,2,0,192,0,71,2,5,1.362619933,3,21.02377246,2,12,5,7.643482907077201
2,0,3,2,1,1,2,175,3,1603,1,5,6.757748591,44,8.780412003,0,3,8,7.947678571301568
2,0,1,0,2,1,1,64,3,1595,1,2,13.19694652,49,12.85024658,1,11,5,8.025189321890835
2,1,2,3,0,2,1,62,0,92,1,4,12.65221832,9,6.417766382,1,14,6,7.756623334538858
0,0,3,0,2,2,2,56,0,80,2,3,17.51308518,50,6.886098779,0,3,13,7.409136443920128
1,1,3,3,1,2,2,209,0,21,1,3,15.2348194,31,15.08868205,1,13,7,7.7025561132685825
3,0,0,1,1,2,1,136,0,31,2,3,19.07410401,15,16.37614662,0,6,3,7.2456550675945355
3,1,1,3,3,2,1,284,3,3,3,2,13.18279262,12,2.822203781,1,4,12,7.748028524432376
1,1,3,3,0,0,2,276,1,2698,2,1,10.92139481,50,6.247306217,2,13,8,7.614312146452
0,0,1,1,2,0,1,209,1,1580,1,5,18.69210386,19,6.910528013,1,7,2,7.341483852363161
2,0,0,1,3,0,0,86,2,5541,3,3,12.02279834,0,6.878472339,1,14,3,7.8328075165248645
1,0,0,2,1,0,2,238,2,7014,1,2,8.817250238,10,7.730666405,1,14,6,8.293049139768444
0,1,0,2,0,1,2,79,3,1122,2,5,9.384822874,5,13.71509657,2,4,1,7.890956716138919
1,1,2,1,0,0,2,200,1,1644,3,3,20.37089848,27,2.657858379,2,2,12,7.711996507047669
0,0,3,3,2,1,0,214,2,1854,1,3,15.77440839,29,15.30692235,2,11,5,7.228388451573604
3,1,1,0,2,2,1,59,3,72,0,6,5.370475513,39,12.61442143,2,9,4,7.985824666418917
1,1,2,2,1,0,2,235,3,4383,3,2,7.772542435,6,2.844899984,1,10,14,8.368925174747135
2,0,1,2,0,2,0,50,0,69,2,7,3.062909179,28,12.05683226,1,9,14,7.653020413804189
3,0,0,3,2,0,2,122,1,5954,0,4,20.03310127,11,2.873269962,0,15,2,8.137103389639302
0,1,3,1,3,0,1,218,2,9258,3,4,16.15807255,20,21.01522189,2,13,14,8.21959545417708
1,1,2,0,2,0,0,156,0,2041,1,1,14.0604314,0,7.623278072,1,2,13,7.302496423727326
3,1,0,2,0,0,2,289,1,2033,0,7,19.72334112,40,1.313927165,1,6,0,7.830822995135316
2,0,3,3,3,1,0,168,0,1958,2,7,3.459400502,9,9.991594497,0,4,4,7.5443321080536885
2,1,3,2,0,2,2,242,0,58,1,5,22.05148209,38,11.78081212,1,15,1,8.029758520440822
3,1,2,1,0,2,0,73,0,92,0,4,18.29104134,32,15.08934029,0,1,6,7.636752112435779
3,0,3,3,0,2,0,145,3,93,0,1,2.915567552,43,21.23735789,2,12,5,7.711101251840158
3,0,0,3,3,0,1,214,1,7926,0,5,22.59875391,7,11.05322183,0,15,7,7.404887575616125
1,1,0,0,1,1,0,117,3,1988,2,7,18.58571263,10,7.858287135,0,12,3,7.9919305198524775
2,1,3,0,2,1,2,118,0,757,0,4,5.10175509,25,16.82218034,0,9,11,7.731053144007127
3,0,0,2,0,0,1,292,2,8497,3,6,6.091386111,23,0.797001998,1,15,0,7.9420068084898565
2,0,1,2,3,2,0,162,0,62,3,4,6.095344287,42,7.601765282,0,6,9,7.592366128519796
3,0,2,0,3,0,0,209,2,5323,0,3,16.8678426,3,14.57425787,1,7,10,7.929846429742503
2,1,3,2,1,2,1,222,3,17,2,5,0.084091406,17,7.993593168,2,1,11,7.701652362642226
1,1,2,3,2,1,0,181,3,5,3,2,19.55170355,16,22.02414036,2,15,13,7.975908360165538
3,0,1,0,0,1,2,74,2,1997,3,1,0.05587831,24,17.18276317,2,4,15,6.957497370876951
2,1,2,2,2,0,2,120,0,7153,0,7,1.045520918,17,9.221599877,1,11,13,8.52595469708481
0,1,0,2,2,1,2,163,1,1301,0,2,2.951795681,33,8.422244154,2,12,1,7.374629015218945
3,1,2,3,0,0,2,264,0,2864,0,7,21.43556943,47,4.4638226,1,4,10,8.22817689595132
1,1,2,1,0,0,0,252,2,6029,2,3,21.10463067,33,12.46796859,1,4,15,8.03398273468322
3,1,1,0,3,0,2,68,0,825,0,7,3.518100645,21,20.19555485,2,10,9,7.731930721948486
1,1,1,3,0,1,0,177,3,660,2,6,15.26702831,22,16.66897715,2,7,3,8.207674424355282
0,0,1,1,3,1,2,94,3,967,3,2,6.684696041,6,14.13492449,2,2,9,7.452402451223638
2,1,0,2,1,1,0,247,2,1111,3,3,21.62903034,34,13.04596406,1,14,11,7.43543801981455
2,1,2,2,1,1,2,144,3,884,3,4,2.817747799,19,5.649799654,0,9,13,7.792761720816526
3,1,2,0,0,0,0,99,0,704,1,6,5.21738687,23,10.9267014,1,10,7,7.6638772587034705
3,0,0,2,2,0,1,278,2,2514,1,5,12.73984349,45,11.24859213,1,9,15,7.707062655370473
2,0,0,3,2,0,0,89,3,3208,2,2,12.11839202,9,19.37065995,0,4,5,8.025516386489008
3,1,1,0,1,1,0,69,3,1954,3,1,3.395121891,25,7.555296713,2,12,8,7.597897950521784
3,0,3,0,3,2,1,62,1,92,1,6,18.65022417,37,7.669537641,2,6,2,7.380879035564116
2,1,0,2,2,1,0,110,2,1438,0,4,3.944125602,26,0.013301482,1,0,15,7.467942332285852
2,0,2,2,2,1,1,223,0,1923,0,7,6.871485986,0,13.21874465,1,5,11,7.785305182539862
1,1,1,0,2,1,0,73,0,846,0,4,15.01965914,9,17.06736663,2,1,12,7.57095858316901
1,0,0,1,0,2,0,248,2,65,0,5,4.416485068,7,11.51296501,1,6,5,7.693937325509272
1,0,0,3,1,2,0,145,0,41,3,3,7.824146045,47,1.200120502,2,10,0,7.652545692693921
1,1,1,3,0,1,2,216,2,635,0,4,22.26490392,46,13.92948975,1,0,14,7.830425617820331
0,0,3,3,1,0,0,255,1,9842,0,4,0.720831228,46,4.650184361,1,14,0,7.991592282068092
2,0,1,3,2,2,0,54,0,77,1,1,16.12210661,46,3.358781079,0,1,8,7.425357887027151
0,1,0,2,1,0,0,189,1,7953,1,7,14.61920921,21,7.974700969,0,7,11,8.379539026117442
1,1,3,1,0,2,0,216,0,48,3,3,8.832895764,31,20.90136651,0,3,4,7.718240951959316
0,0,1,0,2,2,2,273,1,86,3,7,11.06639207,3,12.17997365,2,9,3,6.654152520183219
1,1,1,0,1,2,1,281,0,18,0,4,7.923629654,40,2.761281786,1,3,12,7.935229539816907
3,0,3,2,0,2,2,171,1,65,0,5,16.6746351,47,3.000205374,1,14,12,7.569927655242652
0,0,0,0,0,0,2,158,0,1844,0,6,1.060849315,9,14.76348777,0,1,13,7.718685495198466
3,0,1,2,1,2,2,198,2,91,1,7,22.91408377,13,20.15320775,1,0,12,7.051855622955894
0,1,0,3,1,1,1,270,1,1749,2,6,23.9046334,4,21.34511869,2,1,13,7.0925737159746784
2,1,1,3,2,0,2,224,3,4397,3,6,16.87581006,1,12.7909466,2,6,6,8.301769763117166
3,0,3,1,3,1,1,186,3,1008,0,5,8.545012104,11,12.70363069,1,8,10,7.768110378525988
2,1,2,1,3,2,1,122,3,19,2,5,10.53458281,13,1.473106892,2,0,15,7.802209316247118
1,0,1,3,0,0,0,158,0,6419,1,6,5.935198131,24,12.86439992,1,2,10,8.399535147948004
0,0,3,2,1,2,2,91,2,95,2,3,4.140044848,45,2.285309381,0,10,0,7.091742115095153
0,0,2,2,2,2,0,186,0,8,0,5,15.56969104,8,6.848080994,2,10,5,7.4205789054108005
1,0,1,3,0,0,2,272,3,7008,1,4,23.15994216,28,18.61586379,0,11,11,8.543445562560303
3,1,2,1,1,1,2,90,3,1601,0,7,13.74111035,1,21.60967769,0,11,10,7.900266036767701
1,0,1,1,1,2,1,232,1,0,0,7,13.6901956,21,14.57041943,0,12,0,7.645875825184813
3,1,2,2,1,0,0,222,2,1072,1,3,22.54435956,19,16.11077921,2,6,6,6.990256500493881
0,0,3,3,0,1,1,229,3,695,1,6,20.48310145,17,16.13088219,0,9,2,7.949797216161852
3,0,0,2,0,2,0,99,2,42,1,1,17.44052787,30,6.118634072,1,0,3,6.894670039433482
2,1,2,3,2,0,1,238,2,9316,2,3,8.125418857,29,11.71299282,2,7,13,7.489970898834801
1,1,3,1,2,0,2,54,3,9507,1,5,6.09631617,35,18.89581984,0,6,5,8.798001694924846
3,1,3,3,3,1,1,191,0,1635,2,7,14.71265707,18,19.79480343,2,0,15,7.466799475018602
0,0,3,1,0,1,1,97,3,810,1,5,4.046108028,20,14.33760161,0,4,2,7.908754738783246
0,0,3,0,2,0,1,161,2,1899,1,6,14.08131383,24,15.63919043,0,4,3,7.549609165154532
3,1,3,3,0,1,2,259,0,103,1,5,4.68122636,2,23.7212987,0,1,11,7.470793774195062
3,1,3,3,1,2,1,147,0,71,0,2,12.57717069,6,2.20657851,1,3,14,7.278628942320682
2,1,3,2,3,2,2,212,2,86,0,1,20.22417716,25,10.24110907,1,2,3,7.24422751560335
3,1,0,2,0,1,0,263,1,818,3,7,15.53329431,17,21.74365127,0,1,12,7.273092595999522
0,1,1,0,1,0,1,206,3,4809,1,4,1.272922794,33,7.277711862,1,12,5,8.301769763117166
0,0,3,1,1,2,1,209,2,92,3,3,2.900921562,44,0.620024154,1,3,12,7.157735484249907
3,0,0,3,2,0,0,236,0,3610,3,2,21.50188422,37,1.521571694,0,12,10,7.457609289715606
0,0,0,2,3,0,0,110,2,5696,1,4,15.02023521,45,17.08046679,1,13,9,7.405495663199472
1,0,3,2,2,1,0,123,1,1795,0,3,22.65647415,27,12.03198966,1,0,7,7.2254814727822945
0,0,1,0,1,2,0,297,3,98,3,5,2.745452869,14,2.352860713,2,9,7,7.422971251049421
3,1,3,0,3,1,2,159,3,1895,2,4,3.753957538,36,23.24216367,1,9,10,7.941295570906532
0,0,3,2,2,1,2,165,1,1321,3,4,4.226844756,9,8.295912451,0,7,7,6.914730892718563
0,0,1,1,3,1,0,274,0,824,3,1,5.868298116,13,10.41212807,0,5,13,7.290292882446597
0,1,0,0,1,1,1,282,0,984,0,1,18.33455288,35,8.964149619,2,14,6,7.6838639802564295
0,0,0,0,1,2,2,212,0,95,0,6,18.04177845,46,13.94696131,0,14,8,7.791522819150732
2,0,0,0,0,0,1,80,2,9746,1,5,16.12709661,25,8.013292789,0,8,13,7.414572881350589
1,0,3,2,0,0,2,204,3,3315,3,6,6.845330378,36,3.549193044,2,9,3,8.287276755814599
0,0,1,2,3,2,0,98,2,32,2,4,11.39297337,46,16.86240759,2,4,3,7.234898420314831
2,1,0,2,0,0,0,130,3,7885,0,6,0.740051573,18,6.467073492,2,11,7,8.826147399143558
3,1,1,2,3,2,0,59,0,51,3,1,22.86862164,2,21.81604357,0,2,0,7.029972911706386
0,0,3,3,2,0,2,276,1,2916,0,5,15.25108112,42,5.998977334,0,9,8,7.780303087908373
0,1,0,2,2,2,1,273,1,54,2,5,10.40134811,37,13.01741813,0,14,15,7.61972421378267
2,1,2,2,0,1,2,71,1,1758,3,4,12.91946522,29,14.13297474,1,1,0,7.409741954080923
3,0,3,2,3,1,1,109,0,1414,3,4,6.844855963,15,4.204161737,0,10,10,7.29641326877392
1,1,0,1,2,1,2,127,1,479,2,5,13.04814575,25,19.55082478,1,15,8,7.532088143541722
3,1,2,0,3,2,0,281,2,25,0,1,22.92986344,43,5.588400592,0,2,3,7.2909747781429814
2,0,3,3,3,1,2,108,2,575,1,6,6.209513096,45,20.77822206,1,13,14,7.5352967024440884
0,0,2,1,2,1,0,268,3,23,1,7,5.929643226,3,13.83076564,0,9,2,7.701652362642226
3,1,1,0,0,1,2,100,3,1401,2,7,4.300510677,26,5.402817732,1,13,12,8.020927718981577
0,1,0,1,3,1,0,112,1,197,1,5,14.04568774,33,17.3958979,1,15,15,7.492760300922379
1,1,1,0,0,1,1,107,2,780,2,7,7.584661474,27,20.04184953,2,0,12,7.629975707027789
0,0,2,1,3,2,2,226,0,22,0,4,11.02565812,4,23.46125607,1,12,0,7.427144133408616
3,0,2,1,2,2,1,124,1,56,1,7,15.22908881,42,22.19499801,2,6,3,7.392647520721623
2,0,2,3,1,1,1,159,3,57,2,6,23.69278937,29,17.25100708,1,1,9,7.75491027202143
2,0,1,2,3,0,0,233,3,3805,1,2,2.558766061,15,16.21719909,2,13,0,8.061802274538348
0,0,3,2,0,0,0,144,1,7958,1,6,3.05366382,46,19.81816948,1,6,15,8.158229916959494
3,0,1,1,0,1,1,209,1,137,3,4,6.060213421,45,7.90443467,2,10,12,7.330405211844402
2,0,0,1,1,2,2,118,2,82,0,3,13.64875432,30,14.40557153,2,3,3,7.1785454837637
1,0,1,1,2,2,0,290,0,8,2,7,0.998771529,40,9.966234667,1,11,14,7.851661177889265
1,1,1,0,2,1,0,299,0,298,0,2,13.88932862,48,15.3475379,2,0,10,7.813591552952433
3,1,0,3,2,1,1,99,1,308,2,4,11.6474949,37,23.70647478,1,2,15,7.247080584585756
1,1,3,3,0,0,2,183,2,8198,0,2,16.17583497,21,20.28135982,0,11,14,8.436416881388949
0,1,3,1,3,1,0,161,3,1092,1,2,16.00122171,50,4.109087921,2,15,15,7.976251943745623
2,1,0,3,1,2,2,54,3,20,2,4,14.42486597,39,1.817894297,2,9,8,7.876638460975463
1,0,3,2,1,2,1,52,2,42,3,6,20.06643199,42,7.170667593,0,7,10,7.45876269238096
1,0,0,0,3,1,1,118,3,854,1,5,17.49471275,32,18.10944778,2,8,0,8.045267716607803
3,0,0,1,1,0,0,120,2,1401,0,2,2.198562602,33,2.64982338,2,0,14,6.641182169740591
1,1,2,1,1,0,0,266,1,4293,2,6,2.977027647,8,2.293411152,0,1,13,7.739359202689098
3,1,0,1,3,0,0,229,3,5235,3,2,8.478734714,37,9.704722573,0,1,9,8.207946941048617
2,0,3,2,3,2,1,122,3,42,2,6,22.80514124,49,7.506563541,2,0,14,7.945201132412759
3,0,0,0,3,1,1,290,3,317,2,5,13.18760701,15,20.46155643,1,12,14,7.818430272070656
0,0,3,2,2,1,2,244,0,762,1,6,22.44787254,2,4.244216461,1,0,4,7.408530566894626
2,1,1,3,2,2,2,274,3,26,2,7,7.655329268,22,6.549462703,2,12,12,8.07153089355666
0,1,1,0,2,2,2,211,2,99,3,3,18.01560331,21,14.53781681,0,8,8,7.0326242610280065
2,1,3,2,2,2,2,116,3,0,1,4,23.61500543,38,6.850432219,0,13,10,8.098338846189057
1,0,3,2,1,2,0,282,3,70,2,5,3.032080714,18,19.4417884,2,13,6,7.793999089503996
1,0,3,0,0,2,1,53,2,70,1,7,17.44927697,45,8.710700467,2,14,9,7.9355873855892
0,1,1,0,3,0,0,222,1,1771,0,3,19.93277209,8,21.74677166,2,7,13,7.382746449738912
0,0,1,0,3,1,2,153,3,1692,2,6,11.64024142,31,13.68808467,1,8,8,7.798933310041217
0,0,1,2,1,1,0,286,1,909,1,6,16.87489779,42,0.808996803,1,4,1,7.331714969726466
1,0,0,2,2,2,0,76,3,81,0,6,13.75620896,39,1.406144535,2,12,9,8.074337694089515
0,0,3,1,3,0,1,191,0,8358,0,5,6.563283727,20,22.52627308,1,13,15,8.279189777195004
0,0,2,2,3,2,1,254,3,67,0,4,13.83060868,35,10.04873754,1,4,10,7.805474625270857
3,1,2,3,3,1,1,226,0,1862,1,5,8.24660439,14,5.306925163,0,10,6,7.6953031349635665
3,0,0,3,0,0,0,266,2,3800,3,7,23.9707085,8,14.85875671,1,9,2,7.661997558901893
0,0,3,0,3,1,2,207,2,1287,0,5,7.395701034,36,17.46712731,1,8,10,7.365812837209472
1,1,3,2,0,1,0,137,0,1320,0,1,16.4805478,18,12.20495617,2,5,0,7.674617497364363
3,1,0,3,0,0,1,95,2,7468,0,7,5.032983297,47,18.77960248,0,1,7,8.394347361417392
2,0,1,1,0,1,1,125,1,480,1,2,11.24808384,50,2.891753884,0,4,9,7.418780882750794
3,1,0,0,3,1,1,279,3,1301,1,4,5.652437023,4,5.417061909,0,3,10,7.92588031673756
3,0,0,0,1,2,2,64,0,50,3,5,6.559795388,44,12.72577386,2,2,13,7.30854279753919
0,0,0,2,1,1,1,183,0,1598,1,2,14.34180726,35,6.645113149,2,7,5,7.587817219993427
0,0,3,3,1,1,2,271,0,963,3,6,2.015941857,47,23.64770035,1,13,9,7.48605261786314
3,1,2,1,2,2,1,139,3,3,3,3,11.43197183,27,11.07743541,1,4,9,7.77485576666552
0,1,2,3,3,2,1,244,0,42,3,5,2.366346242,30,20.50627293,1,15,0,7.751045117971802
0,1,1,2,3,0,1,159,2,732,3,7,0.914735284,46,2.979398719,0,5,8,7.724004656676065
2,1,2,3,3,2,1,189,0,25,3,4,16.10538885,35,3.858061264,0,12,7,7.6838639802564295
2,0,0,1,2,0,1,187,1,196,0,4,18.68686308,8,2.468906287,0,6,8,7.415776975415394
2,0,1,0,3,1,1,227,2,638,1,4,21.32424994,19,13.44496221,1,10,6,7.484930283289661
2,1,2,0,1,2,2,144,0,50,1,2,12.35197733,47,14.70204341,2,7,12,7.685243607975833
0,1,2,2,0,2,2,196,1,16,1,5,16.24663145,31,17.2775173,1,5,7,7.456454555176209
3,1,1,2,0,0,1,169,2,5393,1,3,13.16728208,2,14.06674785,2,3,1,7.741967899820685
2,1,2,0,3,2,0,123,1,83,0,5,11.08552361,46,5.193141216,1,6,7,7.6787889981991535
2,1,2,1,0,0,2,247,3,7749,2,5,15.29219375,20,12.88124876,1,1,3,8.710949125835855
3,1,0,2,0,1,2,289,3,860,0,4,20.41951257,46,16.19719268,2,15,13,8.24564690087386
2,1,0,0,1,2,0,207,1,65,1,2,20.11366273,20,14.77177193,1,13,3,7.00033446027523
0,0,1,3,1,0,0,295,3,2761,0,3,3.750943745,1,7.860967345,2,12,9,7.690743163541872
1,1,2,3,0,0,2,299,3,9445,0,5,22.87122303,20,19.87893627,0,4,12,8.237214703349489
1,1,3,2,0,1,2,57,1,64,0,2,13.15165698,6,18.4352194,2,8,5,7.072421900537371
3,0,2,0,2,0,1,240,1,6726,3,7,0.537767505,6,23.63700544,2,5,9,6.742880635791903
2,1,1,0,0,2,0,240,0,81,2,2,16.48640832,30,18.01499213,2,9,0,7.713784616598755
0,0,3,2,1,2,1,82,2,54,1,4,1.378861146,47,21.6209377,1,10,10,7.319202458767849
1,0,0,0,2,2,0,214,3,37,1,6,2.412770318,8,14.19599484,1,12,4,8.025516386489008
3,1,2,1,1,2,0,275,3,18,2,3,15.82585338,10,17.16828622,0,5,2,7.509335266016592
1,1,2,0,0,2,0,131,1,70,2,7,9.686429143,37,21.54822691,1,7,8,7.617759576608505
3,0,1,2,3,1,2,123,3,203,3,7,10.51509778,24,5.78722489,2,3,6,7.599401333415815
0,1,1,0,3,0,2,190,2,5287,1,4,16.21093728,15,15.0895123,2,6,2,7.937731775260109
2,0,0,3,0,2,1,64,3,52,1,6,1.831790225,15,10.06648767,0,0,0,7.920446505142607
2,0,1,2,1,1,1,276,3,1934,2,5,3.656674034,39,0.509696021,2,3,4,7.976595409316577
2,1,0,0,3,2,2,243,1,69,1,2,2.338140894,40,8.079042763,0,4,5,7.403670290012373
0,1,1,0,1,0,0,136,1,4306,0,5,5.758644692,3,4.246039218,0,13,2,7.699389406256737
1,0,3,0,1,1,2,163,2,840,0,1,4.218527565,26,21.62923826,1,7,7,7.1569563646156364
